id,db_id,name,kind,frame_key,archive,frame_index,resolution
2236,2221,"Bread, whole wheat, with raisins, toasted",usda,"Bread, whole wheat, with raisins, toasted",1,1522,direct
2237,2222,"Bread, sprouted wheat",usda,"Bread, sprouted wheat",1,5933,direct
2238,2223,"Bread, sprouted wheat, toasted",usda,"Bread, sprouted wheat, toasted",1,8667,direct
2239,2224,"Bread, wheat or cracked wheat",usda,"Bread, wheat or cracked wheat",1,2016,direct
2240,2225,"Bread, wheat or cracked wheat, toasted",usda,"Bread, wheat or cracked wheat, toasted",1,5019,direct
2241,2226,"Bread, wheat or cracked wheat, made from home recipe or purchased at bakery",usda,"Bread, wheat or cracked wheat, made from home recipe or purchased at bakery",1,9893,direct
2242,2227,"Bread, wheat or cracked wheat, made from home recipe or purchased at bakery, toasted",usda,"Bread, wheat or cracked wheat, made from home recipe or purchased at bakery, toasted",1,1757,direct
2243,2228,"Bread, wheat or cracked wheat, with raisins",usda,"Bread, wheat or cracked wheat, with raisins",1,12096,direct
2244,2229,"Bread, wheat or cracked wheat, with raisins, toasted",usda,"Bread, wheat or cracked wheat, with raisins, toasted",1,4833,direct
2245,2230,"Bread, wheat or cracked wheat, reduced calorie and/or high fiber",usda,"Bread, wheat or cracked wheat, reduced calorie and_or high fiber",1,5935,direct
2246,2231,"Bread, wheat or cracked wheat, reduced calorie and/or high fiber, toasted",usda,"Bread, wheat or cracked wheat, reduced calorie and_or high fiber, toasted",1,8379,direct
2248,2232,"Bread, French or Vienna, whole wheat, toasted",usda,"Bread, French or Vienna, whole wheat, toasted",1,9563,direct
2250,2233,"Bread, pita, wheat or cracked wheat",usda,"Bread, pita, wheat or cracked wheat",1,6793,direct
2251,2234,"Bagel, wheat",usda,"Bagel, wheat",1,12542,direct
2252,2235,"Bagel, whole wheat",usda,"Bagel, whole wheat",1,2948,direct
2253,2236,"Bagel, wheat, with raisins",usda,"Bagel, wheat, with raisins",1,13,direct
2254,2237,"Bagel, whole wheat, with raisins",usda,"Bagel, whole wheat, with raisins",1,2750,direct
2255,2238,"Bagel, wheat, with fruit and nuts",usda,"Bagel, wheat, with fruit and nuts",1,11344,direct
2256,2239,"Bagel, wheat bran",usda,"Bagel, wheat bran",1,4209,direct
2257,2240,"Muffin, English, wheat bran",usda,"Muffin, English, wheat bran",1,6645,direct
2258,2241,"Muffin, English, wheat bran, with raisins",usda,"Muffin, English, wheat bran, with raisins",1,4183,direct
2259,2242,"Muffin, English, wheat or cracked wheat",usda,"Muffin, English, wheat or cracked wheat",1,11807,direct
2260,2243,"Muffin, English, whole wheat",usda,"Muffin, English, whole wheat",1,4834,direct
2261,2244,"Muffin, English, wheat or cracked wheat, with raisins",usda,"Muffin, English, wheat or cracked wheat, with raisins",1,2143,direct
2262,2245,"Muffin, English, whole wheat, with raisins",usda,"Muffin, English, whole wheat, with raisins",1,12738,direct
2263,2246,"Muffin, English, whole grain white",usda,"Muffin, English, whole grain white",1,69,direct
2264,2247,"Breadsticks, hard, whole wheat",usda,"Breadsticks, hard, whole wheat",1,2959,direct
2265,2248,"Roll, wheat or cracked wheat",usda,"Roll, wheat or cracked wheat",1,1851,direct
2266,2249,"Roll, wheat or cracked wheat, hot dog bun",usda,"Roll, wheat or cracked wheat, hot dog bun",1,6501,direct
2267,2250,"Roll, wheat or cracked wheat, hamburger bun",usda,"Roll, wheat or cracked wheat, hamburger bun",1,2545,direct
2268,2251,"Roll, whole wheat",usda,"Roll, whole wheat",1,1742,direct
2269,2252,"Roll, whole wheat, hot dog bun",usda,"Roll, whole wheat, hot dog bun",1,5239,direct
2270,2253,"Roll, whole wheat, hamburger bun",usda,"Roll, whole wheat, hamburger bun",1,9198,direct
2271,2254,"Roll, whole grain white",usda,"Roll, whole grain white",1,1843,direct
2272,2255,"Roll, whole grain white, hot dog bun",usda,"Roll, whole grain white, hot dog bun",1,3863,direct
2273,2256,"Roll, whole grain white, hamburger bun",usda,"Roll, whole grain white, hamburger bun",1,7685,direct
2274,2257,"Bread, marble rye and pumpernickel",usda,"Bread, marble rye and pumpernickel",1,5490,direct
2275,2258,"Bread, marble rye and pumpernickel, toasted",usda,"Bread, marble rye and pumpernickel, toasted",1,10541,direct
2276,2259,"Muffin, English, rye",usda,"Muffin, English, rye",1,10047,direct
2277,2260,"Bread, pumpernickel, toasted",usda,"Bread, pumpernickel, toasted",1,13497,direct
2278,2261,"Bagel, pumpernickel",usda,"Bagel, pumpernickel",1,5920,direct
2279,2262,"Muffin, English, pumpernickel",usda,"Muffin, English, pumpernickel",1,6463,direct
2280,2263,"Bread, black",usda,"Bread, black",1,13861,direct
2281,2264,"Bread, black, toasted",usda,"Bread, black, toasted",1,14189,direct
2282,2265,"Roll, rye",usda,"Roll, rye",1,4193,direct
2283,2266,"Roll, pumpernickel",usda,"Roll, pumpernickel",1,3183,direct
2284,2267,"Bagel, oat bran",usda,"Bagel, oat bran",1,2138,direct
2285,2268,"Roll, oatmeal",usda,"Roll, oatmeal",1,5642,direct
2286,2269,"Muffin, English, oat bran",usda,"Muffin, English, oat bran",1,2902,direct
2287,2270,"Muffin, English, oat bran, with raisins",usda,"Muffin, English, oat bran, with raisins",1,920,direct
2288,2271,"Bread, multigrain, toasted",usda,"Bread, multigrain, toasted",1,3137,direct
2289,2272,"Bread, multigrain",usda,"Bread, multigrain",1,9608,direct
2290,2273,"Bread, multigrain, with raisins",usda,"Bread, multigrain, with raisins",1,10118,direct
2291,2274,"Bread, multigrain, with raisins, toasted",usda,"Bread, multigrain, with raisins, toasted",1,2936,direct
2292,2275,"Bread, multigrain, reduced calorie and/or high fiber",usda,"Bread, multigrain, reduced calorie and_or high fiber",1,8007,direct
2293,2276,"Bread, multigrain, reduced calorie and/or high fiber, toasted",usda,"Bread, multigrain, reduced calorie and_or high fiber, toasted",1,672,direct
2294,2277,"Roll, multigrain",usda,"Roll, multigrain",1,5273,direct
2295,2278,"Roll, multigrain, hot dog bun",usda,"Roll, multigrain, hot dog bun",1,3035,direct
2296,2279,"Roll, multigrain, hamburger bun",usda,"Roll, multigrain, hamburger bun",1,6622,direct
2297,2280,"Bagel, multigrain",usda,"Bagel, multigrain",1,9039,direct
2298,2281,"Bagel, multigrain, with raisins",usda,"Bagel, multigrain, with raisins",1,1030,direct
2299,2282,"Muffin, English, multigrain",usda,"Muffin, English, multigrain",1,2128,direct
2300,2283,"Bread, barley",usda,"Bread, barley",1,2678,direct
2301,2284,"Bread, barley, toasted",usda,"Bread, barley, toasted",1,9063,direct
2302,2285,"Bread, soy",usda,"Bread, soy",1,10222,direct
2303,2286,"Bread, soy, toasted",usda,"Bread, soy, toasted",1,1362,direct
2304,2287,"Bread, sunflower meal",usda,"Bread, sunflower meal",1,1612,direct
2305,2288,"Bread, sunflower meal, toasted",usda,"Bread, sunflower meal, toasted",1,2002,direct
2306,2289,"Bread, rice",usda,"Bread, rice",1,11615,direct
2307,2290,"Bread, rice, toasted",usda,"Bread, rice, toasted",1,10555,direct
2308,2291,"Injera, Ethiopian bread",usda,"Injera, Ethiopian bread",1,4838,direct
2309,2292,"Bread, gluten free",usda,"Bread, gluten free",1,2921,direct
2310,2293,"Bread, gluten free, toasted",usda,"Bread, gluten free, toasted",1,2299,direct
2311,2294,"Breadsticks, hard, gluten free",usda,"Breadsticks, hard, gluten free",1,9333,direct
2312,2295,"Roll, gluten free",usda,"Roll, gluten free",1,3707,direct
2313,2296,"Biscuit, NFS",usda,"Biscuit, NFS",1,3687,direct
2314,2297,"Biscuit, from refrigerated dough",usda,"Biscuit, from refrigerated dough",1,5532,direct
2315,2298,"Biscuit, from fast food / restaurant",usda,"Biscuit, from fast food _ restaurant",1,8508,direct
2316,2299,"Biscuit, home recipe",usda,"Biscuit, home recipe",1,8041,direct
2317,2300,"Biscuit, wheat",usda,"Biscuit, wheat",1,13613,direct
2318,2301,"Biscuit, cheese",usda,"Biscuit, cheese",1,1471,direct
2319,2302,Biscuit with fruit,usda,Biscuit with fruit,1,8511,direct
2320,2303,Scone,usda,Scone,1,8440,direct
2321,2304,"Scone, with fruit",usda,"Scone, with fruit",1,675,direct
2322,2305,"Cornbread, prepared from mix",usda,"Cornbread, prepared from mix",1,7516,direct
2323,2306,"Cornbread, made from home recipe",usda,"Cornbread, made from home recipe",1,1429,direct
2324,2307,Cornbread stuffing,usda,Cornbread stuffing,1,7532,direct
2325,2308,"Cornbread muffin, stick, round",usda,"Cornbread muffin, stick, round",1,9471,direct
2326,2309,"Cornbread muffin, stick, round, made from home recipe",usda,"Cornbread muffin, stick, round, made from home recipe",1,9689,direct
2327,2310,"Corn flour patty or tart, fried",usda,"Corn flour patty or tart, fried",1,4486,direct
2328,2311,"Corn pone, baked",usda,"Corn pone, baked",1,3263,direct
2329,2312,"Corn pone, fried",usda,"Corn pone, fried",1,6662,direct
2330,2313,"Gordita/sope shell, plain, no filling",usda,"Gordita_sope shell, plain, no filling",1,9446,direct
2331,2314,Hush puppy,usda,Hush puppy,1,3796,direct
2332,2315,Johnnycake,usda,Johnnycake,1,473,direct
2333,2316,Spoonbread,usda,Spoonbread,1,5687,direct
2334,2317,"Tortilla, NFS",usda,"Tortilla, NFS",1,3847,direct
2335,2318,"Tortilla, corn",usda,"Tortilla, corn",1,2856,direct
2336,2319,"Tortilla, flour",usda,"Tortilla, flour",1,8716,direct
2337,2320,"Tortilla, whole wheat",usda,"Tortilla, whole wheat",1,9225,direct
2338,2321,"Taco shell, corn",usda,"Taco shell, corn",1,13076,direct
2339,2322,"Taco shell, flour",usda,"Taco shell, flour",1,3900,direct
2340,2323,Arepa Dominicana,usda,Arepa Dominicana,1,2853,direct
2341,2324,"Muffin, NFS",usda,"Muffin, NFS",1,13106,direct
2342,2325,"Muffin, fruit",usda,"Muffin, fruit",1,1408,direct
2343,2326,"Muffin, fruit, low fat",usda,"Muffin, fruit, low fat",1,6928,direct
2344,2327,"Muffin, chocolate chip",usda,"Muffin, chocolate chip",1,3692,direct
2345,2328,"Muffin, chocolate",usda,"Muffin, chocolate",1,4817,direct
2346,2329,"Muffin, whole wheat",usda,"Muffin, whole wheat",1,14071,direct
2347,2330,"Muffin, wheat",usda,"Muffin, wheat",1,10859,direct
2348,2331,"Muffin, whole grain",usda,"Muffin, whole grain",1,6673,direct
2349,2332,"Muffin, wheat bran",usda,"Muffin, wheat bran",1,7364,direct
2350,2333,"Muffin, bran with fruit, lowfat",usda,"Muffin, bran with fruit, lowfat",1,2707,direct
2351,2334,"Muffin, oatmeal",usda,"Muffin, oatmeal",1,12587,direct
2352,2335,"Muffin, oat bran",usda,"Muffin, oat bran",1,2491,direct
2353,2336,"Muffin, plain",usda,"Muffin, plain",1,5835,direct
2354,2337,"Muffin, cheese",usda,"Muffin, cheese",1,10280,direct
2355,2338,"Muffin, pumpkin",usda,"Muffin, pumpkin",1,5336,direct
2356,2339,"Muffin, zucchini",usda,"Muffin, zucchini",1,1867,direct
2357,2340,"Muffin, carrot",usda,"Muffin, carrot",1,93,direct
2358,2341,Popover,usda,Popover,1,10554,direct
2359,2342,"Bread, Boston Brown",usda,"Bread, Boston Brown",1,10680,direct
2360,2343,"Bread, nut",usda,"Bread, nut",1,11773,direct
2361,2344,"Bread, pumpkin",usda,"Bread, pumpkin",1,620,direct
2362,2345,"Bread, fruit",usda,"Bread, fruit",1,3898,direct
2363,2346,"Bread, zucchini",usda,"Bread, zucchini",1,2119,direct
2364,2347,"Bread, Irish soda",usda,"Bread, Irish soda",1,4,direct
2365,2348,"Cake or cupcake, NFS",usda,"Cake or cupcake, NFS",1,10268,direct
2366,2349,"Cake, angel food",usda,"Cake, angel food",1,10743,direct
2367,2350,"Cake or cupcake, apple",usda,"Cake or cupcake, apple",1,11148,direct
2368,2351,"Cake or cupcake, banana",usda,"Cake or cupcake, banana",1,14325,direct
2369,2352,"Cake or cupcake, Black Forest",usda,"Cake or cupcake, Black Forest",1,13675,direct
2370,2353,"Cake, Boston cream pie",usda,"Cake, Boston cream pie",1,1028,direct
2371,2354,"Cake or cupcake, carrot",usda,"Cake or cupcake, carrot",1,8227,direct
2372,2355,"Cake or cupcake, coconut",usda,"Cake or cupcake, coconut",1,2884,direct
2373,2356,"Cheesecake, plain",usda,"Cheesecake, plain",1,10730,direct
2374,2357,"Cheesecake, fruit",usda,"Cheesecake, fruit",1,4414,direct
2375,2358,"Cheesecake, chocolate",usda,"Cheesecake, chocolate",1,13747,direct
2376,2359,"Cake or cupcake, chocolate with white icing, bakery",usda,"Cake or cupcake, chocolate with white icing, bakery",1,8275,direct
2377,2360,"Cake or cupcake, chocolate with white icing, from mix",usda,"Cake or cupcake, chocolate with white icing, from mix",1,9523,direct
2378,2361,"Cake or cupcake, chocolate with chocolate icing, bakery",usda,"Cake or cupcake, chocolate with chocolate icing, bakery",1,10178,direct
2379,2362,"Cake or cupcake, chocolate with chocolate icing, from mix",usda,"Cake or cupcake, chocolate with chocolate icing, from mix",1,6639,direct
2380,2363,"Cake or cupcake, chocolate, no icing",usda,"Cake or cupcake, chocolate, no icing",1,12733,direct
2381,2364,"Cake or cupcake, German chocolate",usda,"Cake or cupcake, German chocolate",1,9875,direct
2382,2365,"Cake or cupcake, gluten free",usda,"Cake or cupcake, gluten free",1,3018,direct
2383,2366,"Cake, chocolate, flourless",usda,"Cake, chocolate, flourless",1,10160,direct
2384,2367,"Cake, cream",usda,"Cake, cream",1,9717,direct
2385,2368,"Snack cake, chocolate",usda,"Snack cake, chocolate",1,8201,direct
2386,2369,"Snack cake, white",usda,"Snack cake, white",1,8628,direct
2387,2370,"Cake, fruit cake",usda,"Cake, fruit cake",1,5876,direct
2388,2371,"Cake or cupcake, gingerbread",usda,"Cake or cupcake, gingerbread",1,7269,direct
2389,2372,Ice cream cake,usda,Ice cream cake,1,3911,direct
2390,2373,"Cake, jelly roll",usda,"Cake, jelly roll",1,7701,direct
2391,2374,"Cake or cupcake, lemon",usda,"Cake or cupcake, lemon",1,1285,direct
2392,2375,"Cake or cupcake, marble",usda,"Cake or cupcake, marble",1,4104,direct
2393,2376,"Cake or cupcake, peanut butter",usda,"Cake or cupcake, peanut butter",1,10827,direct
2394,2377,"Cake, pound",usda,"Cake, pound",1,1965,direct
2395,2378,"Cake or cupcake, pumpkin",usda,"Cake or cupcake, pumpkin",1,582,direct
2396,2379,"Cake or cupcake, red velvet",usda,"Cake or cupcake, red velvet",1,992,direct
2397,2380,"Cake or cupcake, spice",usda,"Cake or cupcake, spice",1,9688,direct
2398,2381,"Cake, sponge",usda,"Cake, sponge",1,12917,direct
2399,2382,"Cake or cupcake, strawberry",usda,"Cake or cupcake, strawberry",1,7634,direct
2400,2383,"Cake, torte",usda,"Cake, torte",1,11570,direct
2401,2384,"Cake, tres leche",usda,"Cake, tres leche",1,4215,direct
2402,2385,"Cake, pineapple, upside down",usda,"Cake, pineapple, upside down",1,2428,direct
2403,2386,"Cake or cupcake, white with white icing, bakery",usda,"Cake or cupcake, white with white icing, bakery",1,12938,direct
2404,2387,"Cake or cupcake, white with white icing, from mix",usda,"Cake or cupcake, white with white icing, from mix",1,14449,direct
2405,2388,"Cake or cupcake, white with chocolate icing, bakery",usda,"Cake or cupcake, white with chocolate icing, bakery",1,11598,direct
2406,2389,"Cake or cupcake, white with chocolate icing, from mix",usda,"Cake or cupcake, white with chocolate icing, from mix",1,14394,direct
2407,2390,"Cake or cupcake, white, no icing",usda,"Cake or cupcake, white, no icing",1,13296,direct
2408,2391,"Cake, strawberry shortcake",usda,"Cake, strawberry shortcake",1,11268,direct
2409,2392,"Cake or cupcake, zucchini",usda,"Cake or cupcake, zucchini",1,1129,direct
2410,2393,"Cookie, batter or dough, raw",usda,"Cookie, batter or dough, raw",1,4914,direct
2411,2394,"Cookie, NFS",usda,"Cookie, NFS",1,11461,direct
2412,2395,"Cookie, almond",usda,"Cookie, almond",1,11011,direct
2413,2396,"Cookie, applesauce",usda,"Cookie, applesauce",1,11271,direct
2414,2397,"Cookie, biscotti",usda,"Cookie, biscotti",1,7616,direct
2415,2398,"Cookie, brownie, NS as to icing",usda,"Cookie, brownie, NS as to icing",1,1067,direct
2416,2399,"Cookie, brownie, without icing",usda,"Cookie, brownie, without icing",1,10134,direct
2417,2400,"Cookie, brownie, with icing or filling",usda,"Cookie, brownie, with icing or filling",1,292,direct
2418,2401,"Cookie, brownie, reduced fat, NS as to icing",usda,"Cookie, brownie, reduced fat, NS as to icing",1,7676,direct
2419,2402,"Cookie, butterscotch, brownie",usda,"Cookie, butterscotch, brownie",1,12485,direct
2420,2403,"Cookie, bar, with chocolate",usda,"Cookie, bar, with chocolate",1,1932,direct
2421,2404,"Cookie, chocolate chip",usda,"Cookie, chocolate chip",1,4343,direct
2422,2405,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",usda,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",1,9044,direct
2423,2406,"Cookie, chocolate chip, reduced fat",usda,"Cookie, chocolate chip, reduced fat",1,6995,direct
2424,2407,"Cookie, chocolate chip sandwich",usda,"Cookie, chocolate chip sandwich",1,7679,direct
2425,2408,"Cookie, chocolate, made with rice cereal",usda,"Cookie, chocolate, made with rice cereal",1,10539,direct
2426,2409,"Cookie, chocolate, made with oatmeal and coconut, no bake",usda,"Cookie, chocolate, made with oatmeal and coconut, no bake",1,3437,direct
2427,2410,"Cookie, chocolate or fudge",usda,"Cookie, chocolate or fudge",1,538,direct
2428,2411,"Cookie, marshmallow, chocolate-covered",usda,"Cookie, marshmallow, chocolate-covered",1,11245,direct
2429,2412,"Cookie, marshmallow pie, chocolate covered",usda,"Cookie, marshmallow pie, chocolate covered",1,14192,direct
2430,2413,"Cookie, sugar wafer, chocolate-covered",usda,"Cookie, sugar wafer, chocolate-covered",1,3003,direct
2431,2414,"Cookie, chocolate sandwich",usda,"Cookie, chocolate sandwich",1,3166,direct
2432,2415,"Cookie, chocolate sandwich, reduced fat",usda,"Cookie, chocolate sandwich, reduced fat",1,6972,direct
2433,2416,"Cookie, chocolate, sandwich, with extra filling",usda,"Cookie, chocolate, sandwich, with extra filling",1,10676,direct
2434,2417,"Cookie, chocolate and vanilla sandwich",usda,"Cookie, chocolate and vanilla sandwich",1,13146,direct
2435,2418,"Cookie, chocolate wafer",usda,"Cookie, chocolate wafer",1,11571,direct
2436,2419,"Cookie, graham cracker with chocolate and marshmallow",usda,"Cookie, graham cracker with chocolate and marshmallow",1,6190,direct
